Time,Category,Price,ID,Fee,StrikePrice,FutPrice,Date,ProductCode,SettlementPrice,SettlementDate,DateTime,SelectedStrikePrice,SelectedPrice,Delta,Vega,NewPrice,NewDate,NumMatchingTrades,Intrinsic_Value,PnL_Early_Close,PnL_Settlement
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41000,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41000,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41000,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41000,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:10:00,C,41.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41000,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:11:00,C,41.5,TXO22000I4,13.0,22000.0,21553.0,2024-09-12,202409,21619,2024-09-18,41100,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:11:00,C,41.5,TXO22000I4,13.0,22000.0,21553.0,2024-09-12,202409,21619,2024-09-18,41100,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:13:00,C,45.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22600.0,8.720000000000002,0.039025690529356005,2.4089930470980727,9.519148936170213,2024-09-12,47,0.0,17.045489361702018,-480.4360000000001
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22600.0,8.85,0.039414316587708095,2.4283862356650423,9.519148936170213,2024-09-12,47,0.0,10.53898936170213,-486.9425
2024-09-12 04:15:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,41500,22500.0,11.5,0.0504581465196333,2.9595078136903057,14.086206896551724,2024-09-12,261,0.0,106.03103448275856,-619.575
2024-09-12 04:16:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41600,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,42.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22450.0,15.0,0.0627843854254144,3.519151389990605,16.029411764705884,2024-09-12,68,0.0,27.919117647058897,-794.75
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,42.0,TXO22000I4,13.0,22000.0,21549.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22400.0,16.25,0.06883751673858596,3.77840378758484,19.606382978723403,2024-09-12,141,0.0,144.02632978723398,-857.3125
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,22400.0,15.0,0.0653987204748657,3.632612976946991,19.606382978723403,2024-09-12,141,0.0,206.58882978723398,-794.75
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,22400.0,15.0,0.0653987204748657,3.632612976946991,19.606382978723403,2024-09-12,141,0.0,206.58882978723398,-794.75
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,22400.0,15.0,0.0653987204748657,3.632612976946991,19.606382978723403,2024-09-12,141,0.0,206.58882978723398,-794.75
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,22400.0,15.0,0.0653987204748657,3.632612976946991,19.606382978723403,2024-09-12,141,0.0,206.58882978723398,-794.75
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,22400.0,15.0,0.0653987204748657,3.632612976946991,19.606382978723403,2024-09-12,141,0.0,206.58882978723398,-794.75
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,41900,22400.0,15.0,0.0653987204748657,3.632612976946991,19.606382978723403,2024-09-12,141,0.0,206.58882978723398,-794.75
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42100,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42100,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42100,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22500.0,10.0,0.0459675856173097,2.7482105373775862,14.086206896551724,2024-09-12,261,0.0,181.10603448275856,-544.5
2024-09-17 04:35:00,P,6.9,TXO20950U4,11.0,20950.0,21743.0,2024-09-17,202409,21619,2024-09-18,43500,21100.0,9.366666666666667,-0.05370368597303154,1.4590060854192934,0.6092592592592591,2024-09-18,108,0.0,-460.36916666666673,-512.8016666666667
2024-09-19 04:02:00,C,100.0,TX422050I4,16.0,22050.0,21608.0,2024-09-19,202409W4,22749,2024-09-25,40200,22700.0,13.3,0.05153429632372504,3.025293688674222,12.522522522522523,2024-09-19,111,49.0,-62.164999999999885,1739.335
2024-09-19 04:02:00,C,95.0,TX422050I4,16.0,22050.0,21608.0,2024-09-19,202409W4,22749,2024-09-25,40200,22700.0,13.3,0.05153429632372504,3.025293688674222,12.522522522522523,2024-09-19,111,49.0,-62.164999999999885,1739.335
2024-09-20 04:03:00,P,38.0,TX421900U4,13.0,21900.0,22362.0,2024-09-20,202409W4,22749,2024-09-25,40300,21350.0,10.05,-0.04014002423075955,2.351032442077501,10.448,2024-09-20,50,0.0,-3.1249000000000837,-548.0025
2024-09-20 04:03:00,P,37.5,TX421900U4,13.0,21900.0,22362.0,2024-09-20,202409W4,22749,2024-09-25,40300,21350.0,10.05,-0.04014002423075955,2.351032442077501,10.448,2024-09-20,50,0.0,-3.1249000000000837,-548.0025
2024-09-20 04:04:00,P,39.0,TX421900U4,13.0,21900.0,22355.0,2024-09-20,202409W4,22749,2024-09-25,40400,21350.0,10.05,-0.04014002423075955,2.351032442077501,10.448,2024-09-20,50,0.0,-3.1249000000000837,-548.0025
2024-09-20 04:04:00,P,38.5,TX421900U4,13.0,21900.0,22355.0,2024-09-20,202409W4,22749,2024-09-25,40400,21350.0,10.05,-0.04014002423075955,2.351032442077501,10.448,2024-09-20,50,0.0,-3.1249000000000837,-548.0025
