Time,Category,Price,ID,Fee,StrikePrice,FutPrice,Date,ProductCode,SettlementPrice,SettlementDate,DateTime,AtTheMoneyStrikePrice,AtTheMoneyPrice,Delta,Vega,NewPrice,NewDate,NumMatchingTrades,Intrinsic_Value,PnL_Early_Close,PnL_Settlement
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,42.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,42.0,TXO22000I4,13.0,22000.0,21549.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,21550.0,257.0,0.5104346101552214,11.37337950307206,279.88832487309645,2024-09-12,197,69.0,1095.5718274111682,-9456.85
