,IAccountID,BS,CommodityId,TradeDate,TradeTime,Qty,Price
11862,PCP,B,MXFE4,2024/5/14,2024/5/14 13:33,1,20994
11863,PCP,S,TXO19700E4,2024/5/14,2024/5/14 13:33,1,1300
11864,PCP,B,TXO19700Q4,2024/5/14,2024/5/14 13:33,1,0.4
11865,PCP,S,TXO20300Q4,2024/5/14,2024/5/14 13:39,1,1
11866,PCP,B,TXO20300E4,2024/5/14,2024/5/14 13:39,1,705
11867,PCP,S,MXFE4,2024/5/14,2024/5/14 13:39,1,21008
11868,PCP,B,MXFE4,2024/5/14,2024/5/14 13:42,1,21008
11869,PCP,B,TXO19800Q4,2024/5/14,2024/5/14 13:42,1,0.7
11870,PCP,S,TXO19800E4,2024/5/14,2024/5/14 13:42,1,1220
11871,PCP,S,MXFE4,2024/5/14,2024/5/14 19:39,1,21004
11872,PCP,B,MXFE4,2024/5/14,2024/5/14 20:30,1,20966
11873,PCP,S,MXFE4,2024/5/14,2024/5/14 20:31,1,20963
11874,PCP,S,MXFE4,2024/5/14,2024/5/14 20:31,1,20963
11875,PCP,B,MXFE4,2024/5/14,2024/5/14 22:35,1,21045
11876,PCP,B,MXFE4,2024/5/14,2024/5/14 22:35,1,21042
11877,PCP,B,MXFE4,2024/5/14,2024/5/14 22:35,1,21042
11878,PCP,S,MXFE4,2024/5/14,2024/5/14 23:15,1,21060
11879,PCP,S,MXFE4,2024/5/14,2024/5/14 23:17,1,21066
11880,PCP,S,MXFE4,2024/5/14,2024/5/14 23:18,1,21062
11881,PCP,S,MXFE4,2024/5/14,2024/5/14 23:19,1,21058
11882,PCP,B,MXFE4,2024/5/14,2024/5/14 23:47,1,21055
11883,PCP,B,MXFE4,2024/5/14,2024/5/15 00:14,1,21081
11884,PCP,S,MXFE4,2024/5/14,2024/5/15 02:37,1,21118
11885,PCP,S,MXFE4,2024/5/14,2024/5/15 03:23,2,21157
11886,PCP,S,MXFE4,2024/5/14,2024/5/15 03:23,2,21157
11887,PCP,S,MXFE4,2024/5/14,2024/5/15 03:23,1,21157
11888,PCP,S,MXFE4,2024/5/14,2024/5/15 03:23,1,21156
11889,PCP,S,MXFE4,2024/5/14,2024/5/15 03:23,2,21156
11890,PCP,B,MXFE4,2024/5/14,2024/5/15 03:38,2,21168
11891,PCP,B,MXFE4,2024/5/14,2024/5/15 03:38,2,21168
11892,PCP,B,MXFE4,2024/5/14,2024/5/15 03:38,1,21168
11893,PCP,S,MXFE4,2024/5/14,2024/5/15 03:51,1,21166
11894,PCP,B,MXFE4,2024/5/14,2024/5/15 03:53,1,21164
11895,PCP,B,MXFE4,2024/5/14,2024/5/15 03:54,1,21165
11896,PCP,B,MXFE4,2024/5/14,2024/5/15 03:54,1,21164
11897,PCP,S,MXFE4,2024/5/14,2024/5/15 04:00,1,21164
11898,PCP,B,MXFE4,2024/5/14,2024/5/15 04:02,1,21162
11899,PCP,B,MXFE4,2024/5/14,2024/5/15 04:02,2,21162
11900,PCP,S,MXFE4,2024/5/14,2024/5/15 04:17,1,21165
11901,PCP,S,MXFE4,2024/5/14,2024/5/15 04:17,2,21165
11902,PCP,B,TXO20200E4,2024/5/15,2024/5/15 08:49,1,955
11903,PCP,S,TXO20200Q4,2024/5/15,2024/5/15 08:49,1,0.5
11904,PCP,S,MXFE4,2024/5/15,2024/5/15 08:49,1,21163
11905,PCP,B,MXFE4,2024/5/15,2024/5/15 08:50,2,21159
11906,PCP,B,MXFE4,2024/5/15,2024/5/15 08:50,1,21159
11907,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 08:50,2,0.7
11908,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 08:50,1,0.8
11909,PCP,S,TXO20300E4,2024/5/15,2024/5/15 08:50,1,865
11910,PCP,S,TXO20300E4,2024/5/15,2024/5/15 08:50,2,865
11911,PCP,B,TXO20000Q4,2024/5/15,2024/5/15 08:52,1,0.9
11912,PCP,S,TXO20000E4,2024/5/15,2024/5/15 08:52,1,1160
11913,PCP,B,MXFE4,2024/5/15,2024/5/15 08:52,1,21146
11914,PCP,S,MXFE4,2024/5/15,2024/5/15 08:54,1,21151
11915,PCP,B,TXO20600E4,2024/5/15,2024/5/15 08:54,1,545
11916,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 08:54,1,0.9
11917,PCP,S,TXO20450Q4,2024/5/15,2024/5/15 08:55,1,0.6
11918,PCP,B,TXO20450E4,2024/5/15,2024/5/15 08:55,1,700
11919,PCP,S,MXFE4,2024/5/15,2024/5/15 08:55,1,21154
11920,PCP,B,MXFE4,2024/5/15,2024/5/15 08:57,1,21160
11921,PCP,S,TXO20600E4,2024/5/15,2024/5/15 08:57,1,565
11922,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 08:57,1,1
11923,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 08:57,1,1
11924,PCP,S,TXO20600E4,2024/5/15,2024/5/15 08:57,1,565
11925,PCP,B,MXFE4,2024/5/15,2024/5/15 08:57,1,21160
11926,PCP,S,MXFE4,2024/5/15,2024/5/15 09:03,1,21149
11927,PCP,B,TXO20500E4,2024/5/15,2024/5/15 09:03,1,645
11928,PCP,S,TXO20500Q4,2024/5/15,2024/5/15 09:03,1,0.5
11929,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:03,2,555
11930,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:03,2,0.9
11931,PCP,B,MXFE4,2024/5/15,2024/5/15 09:03,2,21149
11932,PCP,S,MXFE4,2024/5/15,2024/5/15 09:03,2,21148
11933,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 09:03,2,0.4
11934,PCP,B,TXO20600E4,2024/5/15,2024/5/15 09:03,2,540
11935,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 09:05,1,0.4
11936,PCP,B,TXO20600E4,2024/5/15,2024/5/15 09:05,1,560
11937,PCP,S,MXFE4,2024/5/15,2024/5/15 09:05,1,21164
11938,PCP,S,MXFE4,2024/5/15,2024/5/15 09:06,1,21172
11939,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 09:06,1,0.5
11940,PCP,B,TXO20600E4,2024/5/15,2024/5/15 09:06,1,565
11941,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:12,1,595
11942,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:12,1,0.6
11943,PCP,B,MXFE4,2024/5/15,2024/5/15 09:12,1,21189
11944,PCP,B,MXFE4,2024/5/15,2024/5/15 09:12,1,21190
11945,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:12,1,0.6
11946,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:12,1,595
11947,PCP,B,TXO20600E4,2024/5/15,2024/5/15 09:14,1,595
11948,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 09:14,1,0.5
11949,PCP,S,MXFE4,2024/5/15,2024/5/15 09:14,1,21199
11950,PCP,S,MXFE4,2024/5/15,2024/5/15 09:15,1,21193
11951,PCP,S,MXFE4,2024/5/15,2024/5/15 09:15,1,21193
11952,PCP,S,TXO20100Q4,2024/5/15,2024/5/15 09:15,1,0.2
11953,PCP,S,TXO20100Q4,2024/5/15,2024/5/15 09:15,1,0.2
11954,PCP,B,TXO20100E4,2024/5/15,2024/5/15 09:15,1,1080
11955,PCP,B,TXO20100E4,2024/5/15,2024/5/15 09:15,1,1080
11956,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:16,2,590
11957,PCP,B,MXFE4,2024/5/15,2024/5/15 09:16,2,21183
11958,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:16,2,0.6
11959,PCP,B,MXFE4,2024/5/15,2024/5/15 09:16,1,21182
11960,PCP,B,MXFE4,2024/5/15,2024/5/15 09:16,1,21183
11961,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:16,1,0.6
11962,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:16,1,0.6
11963,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:16,2,590
11964,PCP,B,TXO20200E4,2024/5/15,2024/5/15 09:16,1,975
11965,PCP,S,TXO20200Q4,2024/5/15,2024/5/15 09:16,1,0.2
11966,PCP,S,MXFE4,2024/5/15,2024/5/15 09:16,1,21180
11967,PCP,B,MXFE4,2024/5/15,2024/5/15 09:19,1,21168
11968,PCP,B,MXFE4,2024/5/15,2024/5/15 09:19,1,21169
11969,PCP,B,TXO20200Q4,2024/5/15,2024/5/15 09:19,1,0.5
11970,PCP,B,TXO20200Q4,2024/5/15,2024/5/15 09:19,1,0.5
11971,PCP,S,TXO20200E4,2024/5/15,2024/5/15 09:19,1,975
11972,PCP,S,TXO20200E4,2024/5/15,2024/5/15 09:19,1,975
11973,PCP,S,MXFE4,2024/5/15,2024/5/15 09:24,1,21177
11974,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:24,1,0.2
11975,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:24,1,1170
11976,PCP,S,TXO20150Q4,2024/5/15,2024/5/15 09:26,2,0.2
11977,PCP,S,MXFE4,2024/5/15,2024/5/15 09:26,2,21188
11978,PCP,B,TXO20150E4,2024/5/15,2024/5/15 09:26,2,1030
11979,PCP,S,TXO20050E4,2024/5/15,2024/5/15 09:29,1,1130
11980,PCP,S,TXO20050E4,2024/5/15,2024/5/15 09:29,1,1130
11981,PCP,B,MXFE4,2024/5/15,2024/5/15 09:29,1,21174
11982,PCP,B,MXFE4,2024/5/15,2024/5/15 09:29,1,21174
11983,PCP,B,TXO20050Q4,2024/5/15,2024/5/15 09:29,1,0.5
11984,PCP,B,TXO20050Q4,2024/5/15,2024/5/15 09:29,1,0.5
11985,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:33,1,0.1
11986,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:33,1,1180
11987,PCP,S,MXFE4,2024/5/15,2024/5/15 09:33,1,21188
11988,PCP,B,MXFE4,2024/5/15,2024/5/15 09:34,2,21190
11989,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 09:34,2,0.4
11990,PCP,S,TXO20300E4,2024/5/15,2024/5/15 09:34,2,895
11991,PCP,B,TXO20100E4,2024/5/15,2024/5/15 09:34,2,1080
11992,PCP,B,TXO20100E4,2024/5/15,2024/5/15 09:34,1,1080
11993,PCP,S,TXO20100Q4,2024/5/15,2024/5/15 09:34,2,0.2
11994,PCP,S,TXO20100Q4,2024/5/15,2024/5/15 09:34,1,0.2
11995,PCP,S,MXFE4,2024/5/15,2024/5/15 09:34,1,21185
11996,PCP,S,MXFE4,2024/5/15,2024/5/15 09:34,2,21185
11997,PCP,B,MXFE4,2024/5/15,2024/5/15 09:35,1,21188
11998,PCP,B,TXO19600Q4,2024/5/15,2024/5/15 09:35,1,0.5
11999,PCP,S,TXO19600E4,2024/5/15,2024/5/15 09:35,1,1600
12000,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:37,2,1200
12001,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:37,1,1200
12002,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:37,2,1200
12003,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:37,2,0.1
12004,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:37,2,0.1
12005,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:37,1,0.1
12006,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:37,2,0.1
12007,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:37,2,1200
12008,PCP,S,MXFE4,2024/5/15,2024/5/15 09:37,2,21205
12009,PCP,S,MXFE4,2024/5/15,2024/5/15 09:37,2,21205
12010,PCP,S,MXFE4,2024/5/15,2024/5/15 09:37,2,21205
12011,PCP,S,MXFE4,2024/5/15,2024/5/15 09:37,1,21205
12012,PCP,B,MXFE4,2024/5/15,2024/5/15 09:37,1,21204
12013,PCP,B,MXFE4,2024/5/15,2024/5/15 09:37,1,21204
12014,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:37,1,610
12015,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:37,1,0.6
12016,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:37,1,0.6
12017,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:37,1,610
12018,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:38,1,0.6
12019,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:38,1,605
12020,PCP,B,MXFE4,2024/5/15,2024/5/15 09:38,1,21199
12021,PCP,B,MXFE4,2024/5/15,2024/5/15 09:38,1,21197
12022,PCP,B,TXO19900Q4,2024/5/15,2024/5/15 09:38,1,0.5
12023,PCP,S,TXO19900E4,2024/5/15,2024/5/15 09:38,1,1310
12024,PCP,S,TXO20200Q4,2024/5/15,2024/5/15 09:39,1,0.2
12025,PCP,B,TXO20200E4,2024/5/15,2024/5/15 09:39,1,1000
12026,PCP,S,MXFE4,2024/5/15,2024/5/15 09:39,1,21204
12027,PCP,S,MXFE4,2024/5/15,2024/5/15 09:49,1,21231
12028,PCP,S,TXO20000Q4,2024/5/15,2024/5/15 09:49,1,0.1
12029,PCP,B,TXO20000E4,2024/5/15,2024/5/15 09:49,1,1220
12030,PCP,B,TXO20550E4,2024/5/15,2024/5/15 09:50,1,680
12031,PCP,S,TXO20550Q4,2024/5/15,2024/5/15 09:50,1,0.4
12032,PCP,S,MXFE4,2024/5/15,2024/5/15 09:50,1,21234
12033,PCP,B,MXFE4,2024/5/15,2024/5/15 09:51,1,21229
12034,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 09:51,1,0.4
12035,PCP,S,TXO20300E4,2024/5/15,2024/5/15 09:51,1,935
12036,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 09:51,1,0.5
12037,PCP,S,MXFE4,2024/5/15,2024/5/15 09:51,1,21244
12038,PCP,B,TXO20600E4,2024/5/15,2024/5/15 09:51,1,640
12039,PCP,B,MXFE4,2024/5/15,2024/5/15 09:52,1,21248
12040,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 09:52,1,0.4
12041,PCP,S,TXO20300E4,2024/5/15,2024/5/15 09:52,1,955
12042,PCP,B,TXO19700Q4,2024/5/15,2024/5/15 09:53,2,0.2
12043,PCP,B,MXFE4,2024/5/15,2024/5/15 09:53,2,21269
12044,PCP,S,TXO19700E4,2024/5/15,2024/5/15 09:53,2,1580
12045,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:54,1,675
12046,PCP,S,TXO20600E4,2024/5/15,2024/5/15 09:54,1,675
12047,PCP,B,MXFE4,2024/5/15,2024/5/15 09:54,1,21268
12048,PCP,B,MXFE4,2024/5/15,2024/5/15 09:54,1,21268
12049,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:54,1,0.9
12050,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 09:54,1,0.9
12051,PCP,B,TXO19800Q4,2024/5/15,2024/5/15 09:54,1,0.4
12052,PCP,B,MXFE4,2024/5/15,2024/5/15 09:54,1,21267
12053,PCP,S,TXO19800E4,2024/5/15,2024/5/15 09:54,1,1480
12054,PCP,S,TXO20000E4,2024/5/15,2024/5/15 09:54,1,1280
12055,PCP,S,TXO20000E4,2024/5/15,2024/5/15 09:54,2,1280
12056,PCP,B,MXFE4,2024/5/15,2024/5/15 09:54,1,21271
12057,PCP,B,MXFE4,2024/5/15,2024/5/15 09:54,2,21271
12058,PCP,B,TXO20000Q4,2024/5/15,2024/5/15 09:54,2,0.3
12059,PCP,B,TXO20000Q4,2024/5/15,2024/5/15 09:54,1,0.3
12060,PCP,B,TXO20100Q4,2024/5/15,2024/5/15 09:55,2,0.4
12061,PCP,B,TXO20100Q4,2024/5/15,2024/5/15 09:55,1,0.4
12062,PCP,B,MXFE4,2024/5/15,2024/5/15 09:55,2,21271
12063,PCP,B,MXFE4,2024/5/15,2024/5/15 09:55,1,21271
12064,PCP,S,TXO20100E4,2024/5/15,2024/5/15 09:55,2,1180
12065,PCP,S,TXO20100E4,2024/5/15,2024/5/15 09:55,1,1180
12066,PCP,B,TXO20600E4,2024/5/15,2024/5/15 09:56,1,670
12067,PCP,S,MXFE4,2024/5/15,2024/5/15 09:56,1,21278
12068,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 09:56,1,0.5
12069,PCP,B,TXO20700Q4,2024/5/15,2024/5/15 09:56,1,0.7
12070,PCP,S,TXO20700E4,2024/5/15,2024/5/15 09:56,1,580
12071,PCP,B,MXFE4,2024/5/15,2024/5/15 09:56,1,21272
12072,PCP,S,MXFE4,2024/5/15,2024/5/15 09:58,1,21275
12073,PCP,S,TXO20100Q4,2024/5/15,2024/5/15 09:58,1,0.2
12074,PCP,B,TXO20100E4,2024/5/15,2024/5/15 09:58,1,1170
12075,PCP,B,TXO20700Q4,2024/5/15,2024/5/15 09:58,1,0.7
12076,PCP,S,TXO20700E4,2024/5/15,2024/5/15 09:58,1,580
12077,PCP,B,MXFE4,2024/5/15,2024/5/15 09:58,1,21274
12078,PCP,S,MXFE4,2024/5/15,2024/5/15 09:58,2,21276
12079,PCP,S,TXO20650Q4,2024/5/15,2024/5/15 09:58,2,0.5
12080,PCP,B,TXO20650E4,2024/5/15,2024/5/15 09:58,2,620
12081,PCP,B,TXO20700E4,2024/5/15,2024/5/15 09:59,1,570
12082,PCP,S,TXO20700Q4,2024/5/15,2024/5/15 09:59,1,0.6
12083,PCP,S,MXFE4,2024/5/15,2024/5/15 09:59,1,21274
12084,PCP,B,MXFE4,2024/5/15,2024/5/15 09:59,1,21273
12085,PCP,S,TXO20100E4,2024/5/15,2024/5/15 09:59,1,1180
12086,PCP,B,TXO20100Q4,2024/5/15,2024/5/15 09:59,1,0.4
12087,PCP,S,TXO20300Q4,2024/5/15,2024/5/15 10:02,2,0.2
12088,PCP,S,MXFE4,2024/5/15,2024/5/15 10:02,2,21285
12089,PCP,B,TXO20300E4,2024/5/15,2024/5/15 10:02,2,980
12090,PCP,S,TXO20350E4,2024/5/15,2024/5/15 10:12,2,950
12091,PCP,B,MXFE4,2024/5/15,2024/5/15 10:12,2,21295
12092,PCP,B,TXO20350Q4,2024/5/15,2024/5/15 10:12,2,0.4
12093,PCP,B,TXO19700Q4,2024/5/15,2024/5/15 10:14,1,0.5
12094,PCP,S,TXO19700E4,2024/5/15,2024/5/15 10:14,1,1590
12095,PCP,B,MXFE4,2024/5/15,2024/5/15 10:14,1,21283
12096,PCP,S,MXFE4,2024/5/15,2024/5/15 10:20,1,21307
12097,PCP,B,MXFE4,2024/5/15,2024/5/15 10:20,1,21308
12098,PCP,S,MXFE4,2024/5/15,2024/5/15 10:20,1,21306
12099,PCP,B,MXFE4,2024/5/15,2024/5/15 10:20,1,21308
12100,PCP,B,MXFE4,2024/5/15,2024/5/15 10:20,1,21308
12101,PCP,B,MXFE4,2024/5/15,2024/5/15 10:20,1,21308
12102,PCP,S,MXFE4,2024/5/15,2024/5/15 10:20,1,21306
12103,PCP,B,MXFE4,2024/5/15,2024/5/15 10:20,1,21308
12104,PCP,B,TXO20600E4,2024/5/15,2024/5/15 10:20,1,700
12105,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:20,1,815
12106,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:20,1,815
12107,PCP,B,TXO20600E4,2024/5/15,2024/5/15 10:20,1,700
12108,PCP,B,TXO20600E4,2024/5/15,2024/5/15 10:20,1,700
12109,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:20,1,0.6
12110,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:20,1,0.6
12111,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:20,1,0.6
12112,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 10:20,1,0.5
12113,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 10:20,1,0.5
12114,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:20,1,0.6
12115,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:20,1,0.6
12116,PCP,S,TXO20600Q4,2024/5/15,2024/5/15 10:20,1,0.5
12117,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:20,1,815
12118,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:20,1,815
12119,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:20,1,815
12120,PCP,S,TXO20700Q4,2024/5/15,2024/5/15 10:21,2,0.6
12121,PCP,B,TXO20700E4,2024/5/15,2024/5/15 10:21,2,610
12122,PCP,S,MXFE4,2024/5/15,2024/5/15 10:21,2,21318
12123,PCP,B,MXFE4,2024/5/15,2024/5/15 10:22,1,21323
12124,PCP,B,TXO20200Q4,2024/5/15,2024/5/15 10:22,1,0.4
12125,PCP,S,TXO20200E4,2024/5/15,2024/5/15 10:22,1,1130
12126,PCP,B,TXO20450E4,2024/5/15,2024/5/15 10:22,2,865
12127,PCP,S,TXO20450Q4,2024/5/15,2024/5/15 10:22,2,0.4
12128,PCP,S,MXFE4,2024/5/15,2024/5/15 10:22,2,21321
12129,PCP,B,MXFE4,2024/5/15,2024/5/15 10:23,2,21321
12130,PCP,B,MXFE4,2024/5/15,2024/5/15 10:23,2,21321
12131,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 10:23,2,0.7
12132,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 10:23,2,0.7
12133,PCP,S,TXO20600E4,2024/5/15,2024/5/15 10:23,2,730
12134,PCP,S,TXO20600E4,2024/5/15,2024/5/15 10:23,2,730
12135,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:24,1,850
12136,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:24,1,0.7
12137,PCP,B,MXFE4,2024/5/15,2024/5/15 10:24,1,21342
12138,PCP,B,MXFE4,2024/5/15,2024/5/15 10:24,1,21344
12139,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:24,1,0.5
12140,PCP,S,TXO20400E4,2024/5/15,2024/5/15 10:24,1,950
12141,PCP,S,TXO20400E4,2024/5/15,2024/5/15 10:24,1,955
12142,PCP,S,TXO20400E4,2024/5/15,2024/5/15 10:24,2,955
12143,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:24,1,0.5
12144,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:24,1,0.5
12145,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:24,1,0.5
12146,PCP,B,MXFE4,2024/5/15,2024/5/15 10:24,1,21347
12147,PCP,B,MXFE4,2024/5/15,2024/5/15 10:24,1,21347
12148,PCP,B,MXFE4,2024/5/15,2024/5/15 10:24,1,21348
12149,PCP,B,MXFE4,2024/5/15,2024/5/15 10:25,2,21360
12150,PCP,B,TXO20800Q4,2024/5/15,2024/5/15 10:25,2,0.9
12151,PCP,S,TXO20800E4,2024/5/15,2024/5/15 10:25,2,565
12152,PCP,B,TXO20000Q4,2024/5/15,2024/5/15 10:26,1,0.5
12153,PCP,B,MXFE4,2024/5/15,2024/5/15 10:26,1,21353
12154,PCP,S,TXO20000E4,2024/5/15,2024/5/15 10:26,1,1360
12155,PCP,B,TXO20300E4,2024/5/15,2024/5/15 10:28,1,1030
12156,PCP,S,MXFE4,2024/5/15,2024/5/15 10:28,1,21338
12157,PCP,S,TXO20300Q4,2024/5/15,2024/5/15 10:28,1,0.4
12158,PCP,S,TXO20400Q4,2024/5/15,2024/5/15 10:28,1,0.4
12159,PCP,S,MXFE4,2024/5/15,2024/5/15 10:28,1,21335
12160,PCP,B,TXO20400E4,2024/5/15,2024/5/15 10:28,1,930
12161,PCP,S,TXO20600E4,2024/5/15,2024/5/15 10:29,1,740
12162,PCP,B,MXFE4,2024/5/15,2024/5/15 10:29,1,21335
12163,PCP,B,TXO20600Q4,2024/5/15,2024/5/15 10:29,1,0.5
12164,PCP,S,TXO20500Q4,2024/5/15,2024/5/15 10:30,1,0.4
12165,PCP,S,MXFE4,2024/5/15,2024/5/15 10:30,1,21339
12166,PCP,B,TXO20500E4,2024/5/15,2024/5/15 10:30,1,835
12167,PCP,B,MXFE4,2024/5/15,2024/5/15 10:31,1,21334
12168,PCP,B,TXO20000Q4,2024/5/15,2024/5/15 10:31,1,0.6
12169,PCP,S,TXO20000E4,2024/5/15,2024/5/15 10:31,1,1340
12170,PCP,S,TXO20500Q4,2024/5/15,2024/5/15 10:36,1,0.4
12171,PCP,B,TXO20500E4,2024/5/15,2024/5/15 10:36,1,830
12172,PCP,S,MXFE4,2024/5/15,2024/5/15 10:36,1,21337
12173,PCP,S,MXFE4,2024/5/15,2024/5/15 10:43,2,21329
12174,PCP,B,TXO20700E4,2024/5/15,2024/5/15 10:43,2,625
12175,PCP,S,TXO20700Q4,2024/5/15,2024/5/15 10:43,2,0.6
12176,PCP,B,TXO20750E4,2024/5/15,2024/5/15 10:44,1,575
12177,PCP,S,TXO20750Q4,2024/5/15,2024/5/15 10:44,1,0.5
12178,PCP,S,MXFE4,2024/5/15,2024/5/15 10:44,1,21330
12179,PCP,B,MXFE4,2024/5/15,2024/5/15 10:45,1,21307
12180,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:45,1,0.5
12181,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:45,1,815
12182,PCP,S,TXO20800E4,2024/5/15,2024/5/15 10:45,1,492
12183,PCP,B,TXO20800Q4,2024/5/15,2024/5/15 10:45,1,0.8
12184,PCP,B,MXFE4,2024/5/15,2024/5/15 10:45,1,21287
12185,PCP,S,MXFE4,2024/5/15,2024/5/15 10:47,1,21303
12186,PCP,S,TXO20650Q4,2024/5/15,2024/5/15 10:47,1,0.4
12187,PCP,B,TXO20650E4,2024/5/15,2024/5/15 10:47,1,645
12188,PCP,B,TXO20450Q4,2024/5/15,2024/5/15 10:50,1,0.5
12189,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:50,1,0.5
12190,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:50,2,0.5
12191,PCP,B,TXO20400Q4,2024/5/15,2024/5/15 10:50,1,0.5
12192,PCP,S,TXO20400E4,2024/5/15,2024/5/15 10:50,4,860
12193,PCP,B,MXFE4,2024/5/15,2024/5/15 10:50,1,21256
12194,PCP,B,MXFE4,2024/5/15,2024/5/15 10:50,1,21259
12195,PCP,B,MXFE4,2024/5/15,2024/5/15 10:50,1,21257
12196,PCP,B,MXFE4,2024/5/15,2024/5/15 10:50,2,21258
12197,PCP,S,TXO20450E4,2024/5/15,2024/5/15 10:50,1,810
12198,PCP,S,TXO20300E4,2024/5/15,2024/5/15 10:50,1,970
12199,PCP,B,MXFE4,2024/5/15,2024/5/15 10:50,1,21262
12200,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 10:50,1,0.5
12201,PCP,S,TXO20500E4,2024/5/15,2024/5/15 10:52,1,785
12202,PCP,B,TXO20500Q4,2024/5/15,2024/5/15 10:52,1,0.6
12203,PCP,B,MXFE4,2024/5/15,2024/5/15 10:52,1,21278
12204,PCP,S,MXFE4,2024/5/15,2024/5/15 10:54,1,21257
12205,PCP,S,TXO20500Q4,2024/5/15,2024/5/15 10:54,1,0.4
12206,PCP,B,TXO20500E4,2024/5/15,2024/5/15 10:54,1,750
12207,PCP,S,TXO20300E4,2024/5/15,2024/5/15 10:55,1,965
12208,PCP,B,TXO20300Q4,2024/5/15,2024/5/15 10:55,1,0.5
12209,PCP,B,MXFE4,2024/5/15,2024/5/15 10:55,1,21259
12210,PCP,S,MXFE4,2024/5/15,2024/5/15 10:55,1,21263
12211,PCP,S,TXO20300Q4,2024/5/15,2024/5/15 10:55,1,0.4
12212,PCP,B,TXO20300E4,2024/5/15,2024/5/15 10:55,1,955
12213,PCP,S,TXO20650Q4,2024/5/15,2024/5/15 10:59,4,0.4
